id_employe,mois,salaire_brut,prime,heures_sup,absences
1158,2025-12-01,3217.0,300.0,10,1
1159,2025-01-01,4693.0,0.0,5,2
1159,2025-02-01,3006.0,100.0,5,0
1159,2025-03-01,3250.0,0.0,15,0
1159,2025-04-01,2891.0,500.0,0,2
1159,2025-05-01,4539.0,200.0,10,1
1159,2025-06-01,2335.0,300.0,15,1
1159,2025-07-01,4664.0,200.0,10,0
1159,2025-08-01,4096.0,100.0,10,1
1159,2025-09-01,4541.0,200.0,15,1
1159,2025-10-01,3974.0,300.0,0,1
1159,2025-11-01,4621.0,300.0,10,2
1159,2025-12-01,3811.0,200.0,0,1
1160,2025-01-01,2149.0,100.0,0,2
1160,2025-02-01,2350.0,200.0,10,1
1160,2025-03-01,2121.0,0.0,15,0
1160,2025-04-01,3472.0,500.0,15,2
1160,2025-05-01,3624.0,500.0,15,1
1160,2025-06-01,3431.0,500.0,10,0
1160,2025-07-01,2814.0,100.0,10,1
1160,2025-08-01,3074.0,300.0,15,1
1160,2025-09-01,3862.0,200.0,15,0
1160,2025-10-01,2003.0,300.0,10,0
1160,2025-11-01,2451.0,0.0,10,2
1160,2025-12-01,3385.0,100.0,0,0
1161,2025-01-01,2994.0,200.0,0,0
1161,2025-02-01,4083.0,500.0,10,0
1161,2025-03-01,2517.0,200.0,15,1
1161,2025-04-01,3798.0,100.0,0,2
1161,2025-05-01,4072.0,300.0,10,2
1161,2025-06-01,2226.0,200.0,15,1
1161,2025-07-01,2981.0,200.0,5,2
1161,2025-08-01,2522.0,300.0,5,0
1161,2025-09-01,4784.0,500.0,10,1
1161,2025-10-01,2921.0,100.0,10,2
1161,2025-11-01,3362.0,0.0,10,0
1161,2025-12-01,3440.0,200.0,15,1
1162,2025-01-01,2584.0,200.0,0,0
1162,2025-02-01,3312.0,500.0,15,2
1162,2025-03-01,4087.0,500.0,10,1
1162,2025-04-01,3231.0,300.0,5,1
1162,2025-05-01,2633.0,300.0,0,0
1162,2025-06-01,4440.0,300.0,5,0
1162,2025-07-01,4179.0,200.0,15,2
1162,2025-08-01,4993.0,0.0,5,2
1162,2025-09-01,2042.0,100.0,15,0
1162,2025-10-01,3846.0,300.0,15,0
1162,2025-11-01,4801.0,300.0,15,2
1162,2025-12-01,2056.0,200.0,10,0
1163,2025-01-01,3871.0,300.0,0,0
1163,2025-02-01,3180.0,300.0,5,0
1163,2025-03-01,4133.0,300.0,15,2
1163,2025-04-01,2488.0,300.0,5,0
1163,2025-05-01,2332.0,100.0,5,2
1163,2025-06-01,4541.0,100.0,10,0
1163,2025-07-01,4228.0,500.0,15,2
1163,2025-08-01,4595.0,0.0,15,0
1163,2025-09-01,2130.0,200.0,10,2
1163,2025-10-01,4213.0,500.0,0,1
1163,2025-11-01,4134.0,500.0,15,0
1163,2025-12-01,3904.0,0.0,5,0
1164,2025-01-01,3227.0,200.0,10,2
1164,2025-02-01,2310.0,100.0,10,2
1164,2025-03-01,4599.0,0.0,5,0
1164,2025-04-01,2055.0,100.0,0,2
1164,2025-05-01,3162.0,200.0,15,1
1164,2025-06-01,3232.0,200.0,0,0
1164,2025-07-01,4554.0,200.0,5,1
1164,2025-08-01,4187.0,100.0,15,2
1164,2025-09-01,3155.0,500.0,15,1
1164,2025-10-01,2015.0,0.0,15,0
1164,2025-11-01,2430.0,500.0,10,0
1164,2025-12-01,2398.0,100.0,5,0
1165,2025-01-01,2546.0,0.0,15,1
1165,2025-02-01,3727.0,300.0,5,0
1165,2025-03-01,3778.0,200.0,15,2
1165,2025-04-01,4734.0,500.0,0,2
1165,2025-05-01,2272.0,100.0,5,1
1165,2025-06-01,4073.0,200.0,15,0
1165,2025-07-01,2166.0,200.0,15,0
1165,2025-08-01,3450.0,300.0,0,2
1165,2025-09-01,4434.0,500.0,15,0
1165,2025-10-01,2356.0,0.0,0,1
1165,2025-11-01,4994.0,200.0,15,1
1165,2025-12-01,4637.0,200.0,5,1
1166,2025-01-01,2430.0,200.0,5,0
1166,2025-02-01,2038.0,200.0,0,1
1166,2025-03-01,4670.0,300.0,10,1
1166,2025-04-01,2309.0,0.0,15,0
1166,2025-05-01,2952.0,500.0,0,2
1166,2025-06-01,4427.0,500.0,5,0
1166,2025-07-01,4194.0,500.0,15,1
1166,2025-08-01,2397.0,0.0,15,0
1166,2025-09-01,4788.0,500.0,15,1
1166,2025-10-01,2366.0,500.0,5,0
1166,2025-11-01,2387.0,100.0,0,2
1166,2025-12-01,3964.0,500.0,10,1
1167,2025-01-01,4564.0,300.0,5,1
1167,2025-02-01,2155.0,200.0,10,1
1167,2025-03-01,4406.0,300.0,15,2
1167,2025-04-01,3052.0,100.0,15,1
1167,2025-05-01,4985.0,500.0,0,2
1167,2025-06-01,2538.0,200.0,5,0
1167,2025-07-01,3850.0,0.0,0,2
1167,2025-08-01,3641.0,300.0,0,0
1167,2025-09-01,2803.0,100.0,15,1
1167,2025-10-01,3644.0,200.0,10,0
1167,2025-11-01,2503.0,500.0,5,0
1167,2025-12-01,4536.0,100.0,15,0
1168,2025-01-01,3036.0,300.0,5,2
1168,2025-02-01,2397.0,500.0,15,0
1168,2025-03-01,4849.0,0.0,15,2
1168,2025-04-01,3645.0,200.0,15,2
1168,2025-05-01,4859.0,200.0,10,2
1168,2025-06-01,4724.0,500.0,10,2
1168,2025-07-01,2158.0,0.0,10,1
1168,2025-08-01,4811.0,300.0,10,0
1168,2025-09-01,4012.0,100.0,5,0
1168,2025-10-01,4079.0,500.0,15,0
1168,2025-11-01,2818.0,0.0,0,1
1168,2025-12-01,2901.0,200.0,5,1
1169,2025-01-01,3148.0,500.0,10,0
1169,2025-02-01,3931.0,0.0,10,0
1169,2025-03-01,2267.0,500.0,5,1
1169,2025-04-01,3655.0,300.0,0,2
1169,2025-05-01,4062.0,100.0,5,0
1169,2025-06-01,4464.0,500.0,0,2
1169,2025-07-01,4007.0,0.0,0,0
1169,2025-08-01,4184.0,0.0,0,0
1169,2025-09-01,3375.0,0.0,5,2
1169,2025-10-01,4025.0,300.0,15,1
1169,2025-11-01,2663.0,100.0,15,1
1169,2025-12-01,4425.0,100.0,15,2
1170,2025-01-01,4223.0,0.0,0,0
1170,2025-02-01,3164.0,200.0,15,0
1170,2025-03-01,2516.0,100.0,0,2
1170,2025-04-01,2924.0,500.0,0,0
1170,2025-05-01,4178.0,200.0,0,0
1170,2025-06-01,3471.0,500.0,10,0
1170,2025-07-01,3270.0,500.0,0,0
1170,2025-08-01,4171.0,100.0,0,0
1170,2025-09-01,4007.0,500.0,10,2
1170,2025-10-01,4082.0,500.0,15,0
1170,2025-11-01,2223.0,200.0,0,2
1170,2025-12-01,4729.0,0.0,0,0
1171,2025-01-01,3264.0,0.0,0,2
1171,2025-02-01,4032.0,500.0,10,0
1171,2025-03-01,3907.0,100.0,10,1
1171,2025-04-01,3718.0,100.0,0,1
1171,2025-05-01,4543.0,300.0,5,0
1171,2025-06-01,4493.0,100.0,10,1
1171,2025-07-01,3423.0,200.0,15,1
1171,2025-08-01,3587.0,200.0,10,1
1171,2025-09-01,4608.0,0.0,0,1
1171,2025-10-01,2822.0,200.0,5,1
1171,2025-11-01,4487.0,200.0,15,0
1171,2025-12-01,4818.0,0.0,5,2
1172,2025-01-01,4537.0,300.0,10,1
1172,2025-02-01,4872.0,200.0,0,1
1172,2025-03-01,2140.0,100.0,10,2
1172,2025-04-01,2008.0,100.0,0,1
1172,2025-05-01,2391.0,300.0,10,1
1172,2025-06-01,4177.0,200.0,5,0
1172,2025-07-01,3102.0,0.0,0,2
1172,2025-08-01,3303.0,500.0,10,2
1172,2025-09-01,3692.0,500.0,10,2
1172,2025-10-01,3329.0,100.0,15,0
1172,2025-11-01,2175.0,500.0,5,2
1172,2025-12-01,4114.0,500.0,5,2
1173,2025-01-01,2657.0,200.0,5,2
1173,2025-02-01,2732.0,200.0,15,0
1173,2025-03-01,2909.0,300.0,15,1
1173,2025-04-01,2713.0,300.0,5,1
1173,2025-05-01,4980.0,200.0,0,1
1173,2025-06-01,2998.0,100.0,0,2
1173,2025-07-01,3861.0,500.0,10,0
1173,2025-08-01,4276.0,100.0,0,2
1173,2025-09-01,3585.0,500.0,5,2
1173,2025-10-01,2880.0,200.0,10,2
1173,2025-11-01,3543.0,0.0,0,2
1173,2025-12-01,4076.0,300.0,15,2
1174,2025-01-01,3791.0,0.0,10,0
1174,2025-02-01,4070.0,500.0,15,0
1174,2025-03-01,4656.0,0.0,15,0
1174,2025-04-01,3983.0,300.0,10,1
1174,2025-05-01,2308.0,500.0,5,1
1174,2025-06-01,2266.0,0.0,5,2
1174,2025-07-01,4789.0,300.0,5,2
1174,2025-08-01,3778.0,0.0,5,0
1174,2025-09-01,3583.0,300.0,0,2
1174,2025-10-01,3892.0,300.0,0,2
1174,2025-11-01,3811.0,500.0,5,1
1174,2025-12-01,2553.0,100.0,5,0
1175,2025-01-01,2868.0,500.0,15,2
1175,2025-02-01,2439.0,100.0,5,1
1175,2025-03-01,4757.0,200.0,0,2
1175,2025-04-01,3311.0,300.0,5,1
1175,2025-05-01,3131.0,100.0,5,0
1175,2025-06-01,2173.0,0.0,5,1
1175,2025-07-01,2457.0,0.0,5,1
1175,2025-08-01,2636.0,200.0,0,1
1175,2025-09-01,4090.0,200.0,5,0
1175,2025-10-01,2392.0,0.0,0,2
1175,2025-11-01,2519.0,0.0,10,0
1175,2025-12-01,4610.0,500.0,15,1
1176,2025-01-01,4830.0,0.0,10,2
1176,2025-02-01,4489.0,200.0,10,1
1176,2025-03-01,3781.0,100.0,0,1
1176,2025-04-01,2345.0,500.0,15,1
1176,2025-05-01,2860.0,200.0,5,1
1176,2025-06-01,4898.0,500.0,15,1
1176,2025-07-01,2825.0,300.0,0,0
1176,2025-08-01,2145.0,100.0,15,2
1176,2025-09-01,3272.0,500.0,5,0
1176,2025-10-01,4504.0,100.0,15,1
1176,2025-11-01,3787.0,200.0,5,1
1176,2025-12-01,3678.0,500.0,5,0
1177,2025-01-01,3475.0,100.0,15,0
1177,2025-02-01,4149.0,0.0,15,2
1177,2025-03-01,4284.0,0.0,0,1
1177,2025-04-01,2512.0,100.0,15,1
1177,2025-05-01,2155.0,200.0,15,1
1177,2025-06-01,3816.0,500.0,10,2
1177,2025-07-01,3897.0,200.0,15,2
1177,2025-08-01,4793.0,500.0,10,2
1177,2025-09-01,3079.0,200.0,5,0
1177,2025-10-01,4364.0,500.0,5,2
1177,2025-11-01,4778.0,200.0,5,1
1177,2025-12-01,2734.0,500.0,15,1
1178,2025-01-01,2211.0,300.0,0,0
1178,2025-02-01,2388.0,0.0,10,0
1178,2025-03-01,2264.0,100.0,15,1
1178,2025-04-01,4719.0,500.0,0,2
1178,2025-05-01,4928.0,500.0,15,0
1178,2025-06-01,2283.0,0.0,0,2
1178,2025-07-01,2905.0,100.0,10,2
1178,2025-08-01,2873.0,100.0,5,2
1178,2025-09-01,3969.0,300.0,10,1
1178,2025-10-01,4477.0,100.0,5,1
1178,2025-11-01,4229.0,0.0,15,0
1178,2025-12-01,4680.0,200.0,10,1
1179,2025-01-01,2030.0,500.0,5,0
1179,2025-02-01,4397.0,500.0,5,1
1179,2025-03-01,2246.0,100.0,15,0
1179,2025-04-01,4496.0,0.0,5,0
1179,2025-05-01,3909.0,200.0,15,2
1179,2025-06-01,2183.0,300.0,0,0
1179,2025-07-01,2474.0,0.0,15,0
1179,2025-08-01,4186.0,100.0,5,2
1179,2025-09-01,3007.0,0.0,10,1
1179,2025-10-01,4763.0,300.0,15,2
1179,2025-11-01,2791.0,300.0,5,1
1179,2025-12-01,3527.0,100.0,10,2
1180,2025-01-01,3691.0,200.0,15,1
1180,2025-02-01,3473.0,0.0,15,2
1180,2025-03-01,3289.0,100.0,15,2
1180,2025-04-01,3980.0,0.0,15,1
1180,2025-05-01,4584.0,100.0,0,2
1180,2025-06-01,4426.0,500.0,5,0
1180,2025-07-01,3794.0,100.0,15,0
1180,2025-08-01,2378.0,200.0,10,2
1180,2025-09-01,3045.0,300.0,5,0
1180,2025-10-01,2830.0,300.0,5,1
1180,2025-11-01,3035.0,300.0,10,2
1180,2025-12-01,3868.0,500.0,15,1
1181,2025-01-01,2347.0,500.0,15,2
1181,2025-02-01,4766.0,100.0,5,2
1181,2025-03-01,3229.0,100.0,0,0
1181,2025-04-01,4230.0,500.0,0,1
1181,2025-05-01,3444.0,300.0,10,0
1181,2025-06-01,3146.0,100.0,10,1
1181,2025-07-01,3402.0,0.0,5,1
1181,2025-08-01,2440.0,0.0,0,2
1181,2025-09-01,2812.0,200.0,15,1
1181,2025-10-01,3979.0,200.0,0,2
1181,2025-11-01,2835.0,0.0,0,2
1181,2025-12-01,3124.0,200.0,0,0
1182,2025-01-01,4371.0,200.0,15,0
1182,2025-02-01,4147.0,0.0,10,2
1182,2025-03-01,3856.0,300.0,0,2
1182,2025-04-01,2002.0,500.0,10,0
1182,2025-05-01,2026.0,300.0,10,2
1182,2025-06-01,3136.0,100.0,0,2
1182,2025-07-01,4525.0,200.0,15,0
1182,2025-08-01,3469.0,200.0,5,0
1182,2025-09-01,4583.0,300.0,10,0
1182,2025-10-01,3982.0,300.0,10,2
1182,2025-11-01,4353.0,0.0,10,0
1182,2025-12-01,2431.0,500.0,10,1
1183,2025-01-01,3647.0,500.0,10,1
1183,2025-02-01,2446.0,0.0,0,2
1183,2025-03-01,3791.0,300.0,5,1
1183,2025-04-01,3786.0,0.0,15,1
1183,2025-05-01,2936.0,300.0,15,0
1183,2025-06-01,2816.0,100.0,10,2
1183,2025-07-01,3512.0,0.0,15,1
1183,2025-08-01,3977.0,200.0,5,0
1183,2025-09-01,2576.0,500.0,10,2
1183,2025-10-01,3326.0,100.0,0,0
1183,2025-11-01,4329.0,300.0,15,2
1183,2025-12-01,3163.0,200.0,10,2
1184,2025-01-01,4926.0,500.0,10,2
1184,2025-02-01,4690.0,100.0,5,1
1184,2025-03-01,2581.0,0.0,5,2
1184,2025-04-01,4205.0,300.0,5,2
1184,2025-05-01,3597.0,300.0,10,2
1184,2025-06-01,4716.0,300.0,15,0
1184,2025-07-01,3359.0,200.0,5,2
1184,2025-08-01,2443.0,0.0,5,2
1184,2025-09-01,3870.0,300.0,10,1
1184,2025-10-01,3641.0,0.0,10,0
1184,2025-11-01,3370.0,0.0,10,1
1184,2025-12-01,3642.0,300.0,5,2
1185,2025-01-01,3552.0,300.0,0,2
1185,2025-02-01,4866.0,300.0,15,2
1185,2025-03-01,3453.0,300.0,10,2
1185,2025-04-01,3247.0,0.0,0,1
1185,2025-05-01,3495.0,200.0,10,0
1185,2025-06-01,3711.0,100.0,5,2
1185,2025-07-01,4171.0,300.0,0,0
1185,2025-08-01,4316.0,300.0,10,2
1185,2025-09-01,3627.0,500.0,10,1
1185,2025-10-01,2165.0,500.0,0,2
1185,2025-11-01,3634.0,100.0,10,2
1185,2025-12-01,3386.0,500.0,10,1
1186,2025-01-01,4048.0,300.0,10,0
1186,2025-02-01,3288.0,200.0,0,2
1186,2025-03-01,2386.0,200.0,10,1
1186,2025-04-01,3627.0,0.0,15,2
1186,2025-05-01,3102.0,300.0,5,1
1186,2025-06-01,2922.0,0.0,5,1
1186,2025-07-01,2710.0,0.0,5,0
1186,2025-08-01,3017.0,300.0,5,2
1186,2025-09-01,2079.0,0.0,10,0
1186,2025-10-01,4896.0,500.0,10,2
1186,2025-11-01,4553.0,300.0,15,0
1186,2025-12-01,2349.0,0.0,15,0
1187,2025-01-01,4296.0,200.0,10,0
1187,2025-02-01,4714.0,300.0,0,0
1187,2025-03-01,4959.0,200.0,5,2
1187,2025-04-01,3012.0,100.0,0,1
1187,2025-05-01,2406.0,200.0,0,1
1187,2025-06-01,3470.0,300.0,10,0
1187,2025-07-01,4239.0,300.0,15,0
1187,2025-08-01,2926.0,0.0,5,0
1187,2025-09-01,2836.0,100.0,15,1
1187,2025-10-01,2161.0,100.0,0,0
1187,2025-11-01,2104.0,500.0,10,0
1187,2025-12-01,3085.0,0.0,0,0
1188,2025-01-01,3116.0,200.0,15,1
1188,2025-02-01,2672.0,0.0,10,1
1188,2025-03-01,3127.0,300.0,5,1
1188,2025-04-01,4662.0,100.0,5,2
1188,2025-05-01,2283.0,100.0,10,2
1188,2025-06-01,4992.0,300.0,15,1
1188,2025-07-01,2630.0,200.0,5,2
1188,2025-08-01,3752.0,100.0,15,2
1188,2025-09-01,3144.0,0.0,10,1
1188,2025-10-01,2359.0,0.0,10,2
1188,2025-11-01,3145.0,0.0,15,0
1188,2025-12-01,2597.0,300.0,10,1
1189,2025-01-01,2487.0,500.0,10,2
1189,2025-02-01,2927.0,100.0,10,0
1189,2025-03-01,2084.0,100.0,0,1
1189,2025-04-01,2937.0,200.0,5,0
1189,2025-05-01,4636.0,0.0,5,0
1189,2025-06-01,3870.0,500.0,15,2
1189,2025-07-01,2676.0,100.0,5,2
1189,2025-08-01,2761.0,500.0,0,2
1189,2025-09-01,2561.0,200.0,10,0
1189,2025-10-01,3039.0,100.0,10,2
1189,2025-11-01,3426.0,200.0,0,1
1189,2025-12-01,2884.0,100.0,5,2
1190,2025-01-01,3379.0,100.0,15,2
1190,2025-02-01,3396.0,100.0,0,1
1190,2025-03-01,3048.0,500.0,5,1
1190,2025-04-01,2265.0,100.0,5,1
1190,2025-05-01,4359.0,0.0,15,1
1190,2025-06-01,3444.0,200.0,10,2
1190,2025-07-01,3209.0,300.0,5,2
1190,2025-08-01,3786.0,100.0,10,1
1190,2025-09-01,3242.0,100.0,0,2
1190,2025-10-01,4264.0,0.0,0,0
1190,2025-11-01,3791.0,0.0,15,1
1190,2025-12-01,3804.0,100.0,10,1
1191,2025-01-01,3281.0,200.0,10,2
1191,2025-02-01,4711.0,100.0,0,2
1191,2025-03-01,2017.0,200.0,5,0
1191,2025-04-01,4373.0,100.0,15,1
1191,2025-05-01,4754.0,0.0,10,0
1191,2025-06-01,4492.0,0.0,15,1
1191,2025-07-01,4109.0,500.0,10,0
1191,2025-08-01,4010.0,300.0,0,2
1191,2025-09-01,3372.0,500.0,5,1
1191,2025-10-01,4148.0,200.0,5,2
1191,2025-11-01,4154.0,100.0,15,2
1191,2025-12-01,2905.0,500.0,10,0
1192,2025-01-01,4222.0,500.0,5,1
1192,2025-02-01,4171.0,0.0,10,2
1192,2025-03-01,3780.0,200.0,15,0
1192,2025-04-01,4412.0,300.0,15,0
1192,2025-05-01,4601.0,500.0,0,0
1192,2025-06-01,3004.0,0.0,10,2
1192,2025-07-01,3768.0,200.0,0,2
1192,2025-08-01,2562.0,500.0,5,0
1192,2025-09-01,4743.0,0.0,15,0
1192,2025-10-01,4893.0,100.0,10,1
1192,2025-11-01,2663.0,200.0,5,1
1192,2025-12-01,4549.0,0.0,10,1
1193,2025-01-01,2652.0,500.0,0,1
1193,2025-02-01,3828.0,500.0,10,1
1193,2025-03-01,4199.0,100.0,5,2
1193,2025-04-01,3670.0,0.0,0,0
1193,2025-05-01,2500.0,200.0,5,1
1193,2025-06-01,3496.0,300.0,0,1
1193,2025-07-01,4596.0,300.0,15,0
1193,2025-08-01,2308.0,500.0,0,0
1193,2025-09-01,2975.0,100.0,5,2
1193,2025-10-01,3132.0,0.0,10,1
1193,2025-11-01,4536.0,0.0,0,2
1193,2025-12-01,2735.0,100.0,5,0
1194,2025-01-01,3297.0,300.0,15,2
1194,2025-02-01,3467.0,100.0,10,1
1194,2025-03-01,4003.0,0.0,0,2
1194,2025-04-01,4237.0,300.0,15,0
1194,2025-05-01,3975.0,300.0,10,2
1194,2025-06-01,3014.0,500.0,10,1
1194,2025-07-01,4859.0,100.0,10,1
1194,2025-08-01,2462.0,500.0,10,2
1194,2025-09-01,3368.0,100.0,15,0
1194,2025-10-01,2831.0,100.0,5,0
1194,2025-11-01,3586.0,200.0,15,1
1194,2025-12-01,2732.0,200.0,15,0
1195,2025-01-01,3802.0,500.0,15,1
1195,2025-02-01,3515.0,200.0,5,1
1195,2025-03-01,4872.0,0.0,15,1
1195,2025-04-01,4224.0,0.0,5,1
1195,2025-05-01,4925.0,200.0,5,1
1195,2025-06-01,2755.0,300.0,10,0
1195,2025-07-01,3535.0,0.0,0,2
1195,2025-08-01,4262.0,100.0,0,0
1195,2025-09-01,2405.0,300.0,15,2
1195,2025-10-01,3883.0,100.0,10,0
1195,2025-11-01,4956.0,0.0,10,0
1195,2025-12-01,4367.0,200.0,15,1
1196,2025-01-01,3219.0,300.0,0,0
1196,2025-02-01,2572.0,0.0,0,1
1196,2025-03-01,2183.0,0.0,15,2
1196,2025-04-01,3414.0,200.0,15,1
1196,2025-05-01,2382.0,100.0,5,0
1196,2025-06-01,3193.0,500.0,5,2
1196,2025-07-01,3507.0,300.0,5,1
1196,2025-08-01,3060.0,0.0,10,2
1196,2025-09-01,3486.0,0.0,0,2
1196,2025-10-01,2020.0,200.0,0,1
1196,2025-11-01,3359.0,500.0,5,2
1196,2025-12-01,3831.0,200.0,15,2
1197,2025-01-01,4175.0,100.0,15,1
1197,2025-02-01,3214.0,500.0,0,2
1197,2025-03-01,4462.0,100.0,15,2
1197,2025-04-01,3194.0,500.0,0,1
1197,2025-05-01,4323.0,200.0,10,0
1197,2025-06-01,2714.0,100.0,10,2
1197,2025-07-01,4229.0,100.0,5,1
1197,2025-08-01,2636.0,200.0,15,0
1197,2025-09-01,3975.0,300.0,0,0
1197,2025-10-01,4486.0,200.0,15,2
1197,2025-11-01,3490.0,0.0,15,0
1197,2025-12-01,3337.0,0.0,15,2
1198,2025-01-01,3052.0,100.0,5,0
1198,2025-02-01,2473.0,300.0,15,0
1198,2025-03-01,3141.0,200.0,5,0
1198,2025-04-01,2522.0,100.0,10,2
1198,2025-05-01,4327.0,0.0,5,2
1198,2025-06-01,3271.0,100.0,10,0
1198,2025-07-01,2294.0,100.0,5,0
1198,2025-08-01,2924.0,200.0,15,2
1198,2025-09-01,4396.0,500.0,10,1
1198,2025-10-01,2813.0,200.0,5,1
1198,2025-11-01,4377.0,500.0,10,1
1198,2025-12-01,2877.0,100.0,10,0
1199,2025-01-01,4152.0,500.0,15,1
1199,2025-02-01,4946.0,0.0,15,0
1199,2025-03-01,4729.0,500.0,15,2
1199,2025-04-01,3182.0,0.0,15,1
1199,2025-05-01,3503.0,100.0,5,0
1199,2025-06-01,2275.0,100.0,5,0
1199,2025-07-01,3250.0,0.0,5,2
1199,2025-08-01,4997.0,0.0,10,2
1199,2025-09-01,3291.0,200.0,5,2
1199,2025-10-01,4451.0,300.0,5,2
1199,2025-11-01,4487.0,200.0,0,1
1199,2025-12-01,2255.0,300.0,0,2
1200,2025-01-01,3572.0,0.0,15,2
1200,2025-02-01,3973.0,100.0,15,0
1200,2025-03-01,4409.0,100.0,0,1
1200,2025-04-01,4923.0,500.0,0,1
1200,2025-05-01,2580.0,100.0,15,2
1200,2025-06-01,4092.0,300.0,5,0
1200,2025-07-01,4614.0,100.0,5,2
1200,2025-08-01,3721.0,200.0,5,2
1200,2025-09-01,4103.0,200.0,10,0
1200,2025-10-01,4161.0,0.0,15,1
1200,2025-11-01,2058.0,500.0,10,2
1200,2025-12-01,4042.0,100.0,10,1
1201,2025-01-01,4866.0,100.0,0,2
1201,2025-02-01,2431.0,100.0,5,0
1201,2025-03-01,2492.0,100.0,0,1
1201,2025-04-01,3712.0,100.0,15,0
1201,2025-05-01,2211.0,200.0,10,2
1201,2025-06-01,3728.0,300.0,0,1
1201,2025-07-01,3597.0,500.0,10,1
1201,2025-08-01,3849.0,0.0,5,2
1201,2025-09-01,3245.0,200.0,10,0
1201,2025-10-01,3127.0,300.0,15,0
1201,2025-11-01,3406.0,0.0,5,0
1201,2025-12-01,4613.0,500.0,15,1
1202,2025-01-01,2498.0,500.0,5,0
1202,2025-02-01,4553.0,200.0,15,1
1202,2025-03-01,2289.0,300.0,5,1
1202,2025-04-01,2204.0,300.0,10,0
1202,2025-05-01,3810.0,200.0,5,1
1202,2025-06-01,2151.0,0.0,5,2
1202,2025-07-01,3714.0,100.0,0,0
1202,2025-08-01,2675.0,300.0,15,0
1202,2025-09-01,2225.0,500.0,0,0
1202,2025-10-01,2634.0,300.0,5,0
1202,2025-11-01,2566.0,0.0,5,0
1202,2025-12-01,2005.0,100.0,15,0
1203,2025-01-01,3238.0,300.0,0,1
1203,2025-02-01,4766.0,300.0,10,0
1203,2025-03-01,4759.0,0.0,10,2
1203,2025-04-01,2623.0,500.0,0,0
1203,2025-05-01,2478.0,0.0,10,2
1203,2025-06-01,4426.0,300.0,5,1
1203,2025-07-01,3135.0,100.0,10,2
1203,2025-08-01,3668.0,200.0,10,2
1203,2025-09-01,4244.0,100.0,10,0
1203,2025-10-01,4196.0,500.0,5,0
1203,2025-11-01,2688.0,0.0,15,1
1203,2025-12-01,3834.0,500.0,0,2
1204,2025-01-01,2966.0,0.0,0,0
1204,2025-02-01,3446.0,100.0,0,2
1204,2025-03-01,4284.0,200.0,5,1
1204,2025-04-01,4057.0,100.0,15,0
1204,2025-05-01,3185.0,500.0,5,0
1204,2025-06-01,4176.0,100.0,15,0
1204,2025-07-01,3290.0,0.0,10,1
1204,2025-08-01,4942.0,300.0,10,2
1204,2025-09-01,4427.0,100.0,15,0
1204,2025-10-01,3647.0,0.0,15,2
1204,2025-11-01,2254.0,100.0,5,1
1204,2025-12-01,2207.0,0.0,10,2
1205,2025-01-01,3374.0,500.0,0,0
1205,2025-02-01,4895.0,500.0,15,2
1205,2025-03-01,3927.0,0.0,0,2
1205,2025-04-01,4594.0,200.0,15,0
1205,2025-05-01,2425.0,200.0,15,2
1205,2025-06-01,4976.0,200.0,0,2
1205,2025-07-01,2201.0,300.0,5,0
1205,2025-08-01,3512.0,200.0,10,1
1205,2025-09-01,4242.0,200.0,10,2
1205,2025-10-01,4195.0,100.0,0,1
1205,2025-11-01,2133.0,0.0,10,1
1205,2025-12-01,2320.0,0.0,15,0
1206,2025-01-01,2887.0,500.0,15,0
1206,2025-02-01,3840.0,100.0,15,2
1206,2025-03-01,3710.0,200.0,10,0
1206,2025-04-01,2062.0,500.0,0,1
1206,2025-05-01,2537.0,300.0,15,1
1206,2025-06-01,3678.0,500.0,15,0
1206,2025-07-01,4813.0,500.0,10,2
1206,2025-08-01,3097.0,0.0,0,0
1206,2025-09-01,2592.0,500.0,0,1
1206,2025-10-01,2810.0,0.0,15,0
1206,2025-11-01,4059.0,500.0,15,1
1206,2025-12-01,4031.0,100.0,10,0
1207,2025-01-01,3436.0,200.0,10,2
1207,2025-02-01,2993.0,200.0,0,0
1207,2025-03-01,4556.0,100.0,5,2
1207,2025-04-01,4554.0,300.0,15,1
1207,2025-05-01,3616.0,200.0,0,0
1207,2025-06-01,4847.0,500.0,15,0
1207,2025-07-01,3028.0,500.0,10,0
1207,2025-08-01,2391.0,100.0,15,0
1207,2025-09-01,3453.0,200.0,15,0
1207,2025-10-01,4494.0,100.0,5,2
1207,2025-11-01,4169.0,0.0,15,2
1207,2025-12-01,3913.0,100.0,5,1
1208,2025-01-01,3257.0,100.0,5,2
1208,2025-02-01,3105.0,200.0,0,0
1208,2025-03-01,3718.0,300.0,5,0
1208,2025-04-01,4084.0,0.0,0,0
1208,2025-05-01,3256.0,200.0,15,1
1208,2025-06-01,4197.0,200.0,5,2
1208,2025-07-01,4825.0,0.0,15,2
1208,2025-08-01,3065.0,200.0,15,1
1208,2025-09-01,2868.0,300.0,5,1
1208,2025-10-01,2554.0,0.0,15,0
1208,2025-11-01,2218.0,0.0,15,1
1208,2025-12-01,2620.0,0.0,15,1
1209,2025-01-01,4865.0,0.0,0,2
1209,2025-02-01,3905.0,500.0,15,0
1209,2025-03-01,2590.0,300.0,10,0
1209,2025-04-01,2253.0,100.0,0,1
1209,2025-05-01,3812.0,300.0,0,0
1209,2025-06-01,4124.0,100.0,15,2
