id_employe,mois,salaire_brut,prime,heures_sup,absences
1183,2025-06,2816,100,10,2
1183,2025-07,3512,0,15,1
1183,2025-08,3977,200,5,0
1183,2025-09,2576,500,10,2
1183,2025-10,3326,100,0,0
1183,2025-11,4329,300,15,2
1183,2025-12,3163,200,10,2
1184,2025-01,4926,500,10,2
1184,2025-02,4690,100,5,1
1184,2025-03,2581,0,5,2
1184,2025-04,4205,300,5,2
1184,2025-05,3597,300,10,2
1184,2025-06,4716,300,15,0
1184,2025-07,3359,200,5,2
1184,2025-08,2443,0,5,2
1184,2025-09,3870,300,10,1
1184,2025-10,3641,0,10,0
1184,2025-11,3370,0,10,1
1184,2025-12,3642,300,5,2
1185,2025-01,3552,300,0,2
1185,2025-02,4866,300,15,2
1185,2025-03,3453,300,10,2
1185,2025-04,3247,0,0,1
1185,2025-05,3495,200,10,0
1185,2025-06,3711,100,5,2
1185,2025-07,4171,300,0,0
1185,2025-08,4316,300,10,2
1185,2025-09,3627,500,10,1
1185,2025-10,2165,500,0,2
1185,2025-11,3634,100,10,2
1185,2025-12,3386,500,10,1
1186,2025-01,4048,300,10,0
1186,2025-02,3288,200,0,2
1186,2025-03,2386,200,10,1
1186,2025-04,3627,0,15,2
1186,2025-05,3102,300,5,1
1186,2025-06,2922,0,5,1
1186,2025-07,2710,0,5,0
1186,2025-08,3017,300,5,2
1186,2025-09,2079,0,10,0
1186,2025-10,4896,500,10,2
1186,2025-11,4553,300,15,0
1186,2025-12,2349,0,15,0
1187,2025-01,4296,200,10,0
1187,2025-02,4714,300,0,0
1187,2025-03,4959,200,5,2
1187,2025-04,3012,100,0,1
1187,2025-05,2406,200,0,1
1187,2025-06,3470,300,10,0
1187,2025-07,4239,300,15,0
1187,2025-08,2926,0,5,0
1187,2025-09,2836,100,15,1
1187,2025-10,2161,100,0,0
1187,2025-11,2104,500,10,0
1187,2025-12,3085,0,0,0
1188,2025-01,3116,200,15,1
1188,2025-02,2672,0,10,1
1188,2025-03,3127,300,5,1
1188,2025-04,4662,100,5,2
1188,2025-05,2283,100,10,2
1188,2025-06,4992,300,15,1
1188,2025-07,2630,200,5,2
1188,2025-08,3752,100,15,2
1188,2025-09,3144,0,10,1
1188,2025-10,2359,0,10,2
1188,2025-11,3145,0,15,0
1188,2025-12,2597,300,10,1
1189,2025-01,2487,500,10,2
1189,2025-02,2927,100,10,0
1189,2025-03,2084,100,0,1
1189,2025-04,2937,200,5,0
1189,2025-05,4636,0,5,0
1189,2025-06,3870,500,15,2
1189,2025-07,2676,100,5,2
1189,2025-08,2761,500,0,2
1189,2025-09,2561,200,10,0
1189,2025-10,3039,100,10,2
1189,2025-11,3426,200,0,1
1189,2025-12,2884,100,5,2
1190,2025-01,3379,100,15,2
1190,2025-02,3396,100,0,1
1190,2025-03,3048,500,5,1
1190,2025-04,2265,100,5,1
1190,2025-05,4359,0,15,1
1190,2025-06,3444,200,10,2
1190,2025-07,3209,300,5,2
1190,2025-08,3786,100,10,1
1190,2025-09,3242,100,0,2
1190,2025-10,4264,0,0,0
1190,2025-11,3791,0,15,1
1190,2025-12,3804,100,10,1
1191,2025-01,3281,200,10,2
1191,2025-02,4711,100,0,2
1191,2025-03,2017,200,5,0
1191,2025-04,4373,100,15,1
1191,2025-05,4754,0,10,0
1191,2025-06,4492,0,15,1
1191,2025-07,4109,500,10,0
1191,2025-08,4010,300,0,2
1191,2025-09,3372,500,5,1
1191,2025-10,4148,200,5,2
1191,2025-11,4154,100,15,2
1191,2025-12,2905,500,10,0
1192,2025-01,4222,500,5,1
1192,2025-02,4171,0,10,2
1192,2025-03,3780,200,15,0
1192,2025-04,4412,300,15,0
1192,2025-05,4601,500,0,0
1192,2025-06,3004,0,10,2
1192,2025-07,3768,200,0,2
1192,2025-08,2562,500,5,0
1192,2025-09,4743,0,15,0
1192,2025-10,4893,100,10,1
1192,2025-11,2663,200,5,1
1192,2025-12,4549,0,10,1
1193,2025-01,2652,500,0,1
1193,2025-02,3828,500,10,1
1193,2025-03,4199,100,5,2
1193,2025-04,3670,0,0,0
1193,2025-05,2500,200,5,1
1193,2025-06,3496,300,0,1
1193,2025-07,4596,300,15,0
1193,2025-08,2308,500,0,0
1193,2025-09,2975,100,5,2
1193,2025-10,3132,0,10,1
1193,2025-11,4536,0,0,2
1193,2025-12,2735,100,5,0
1194,2025-01,3297,300,15,2
1194,2025-02,3467,100,10,1
1194,2025-03,4003,0,0,2
1194,2025-04,4237,300,15,0
1194,2025-05,3975,300,10,2
1194,2025-06,3014,500,10,1
1194,2025-07,4859,100,10,1
1194,2025-08,2462,500,10,2
1194,2025-09,3368,100,15,0
1194,2025-10,2831,100,5,0
1194,2025-11,3586,200,15,1
1194,2025-12,2732,200,15,0
1195,2025-01,3802,500,15,1
1195,2025-02,3515,200,5,1
1195,2025-03,4872,0,15,1
1195,2025-04,4224,0,5,1
1195,2025-05,4925,200,5,1
1195,2025-06,2755,300,10,0
1195,2025-07,3535,0,0,2
1195,2025-08,4262,100,0,0
1195,2025-09,2405,300,15,2
1195,2025-10,3883,100,10,0
1195,2025-11,4956,0,10,0
1195,2025-12,4367,200,15,1
1196,2025-01,3219,300,0,0
1196,2025-02,2572,0,0,1
1196,2025-03,2183,0,15,2
1196,2025-04,3414,200,15,1
1196,2025-05,2382,100,5,0
1196,2025-06,3193,500,5,2
1196,2025-07,3507,300,5,1
1196,2025-08,3060,0,10,2
1196,2025-09,3486,0,0,2
1196,2025-10,2020,200,0,1
1196,2025-11,3359,500,5,2
1196,2025-12,3831,200,15,2
1197,2025-01,4175,100,15,1
1197,2025-02,3214,500,0,2
1197,2025-03,4462,100,15,2
1197,2025-04,3194,500,0,1
1197,2025-05,4323,200,10,0
1197,2025-06,2714,100,10,2
1197,2025-07,4229,100,5,1
1197,2025-08,2636,200,15,0
1197,2025-09,3975,300,0,0
1197,2025-10,4486,200,15,2
1197,2025-11,3490,0,15,0
1197,2025-12,3337,0,15,2
1198,2025-01,3052,100,5,0
1198,2025-02,2473,300,15,0
1198,2025-03,3141,200,5,0
1198,2025-04,2522,100,10,2
1198,2025-05,4327,0,5,2
1198,2025-06,3271,100,10,0
1198,2025-07,2294,100,5,0
1198,2025-08,2924,200,15,2
1198,2025-09,4396,500,10,1
1198,2025-10,2813,200,5,1
1198,2025-11,4377,500,10,1
1198,2025-12,2877,100,10,0
1199,2025-01,4152,500,15,1
1199,2025-02,4946,0,15,0
1199,2025-03,4729,500,15,2
1199,2025-04,3182,0,15,1
1199,2025-05,3503,100,5,0
1199,2025-06,2275,100,5,0
1199,2025-07,3250,0,5,2
1199,2025-08,4997,0,10,2
1199,2025-09,3291,200,5,2
1199,2025-10,4451,300,5,2
1199,2025-11,4487,200,0,1
1199,2025-12,2255,300,0,2
1200,2025-01,3572,0,15,2
1200,2025-02,3973,100,15,0
1200,2025-03,4409,100,0,1
1200,2025-04,4923,500,0,1
1200,2025-05,2580,100,15,2
1200,2025-06,4092,300,5,0
1200,2025-07,4614,100,5,2
1200,2025-08,3721,200,5,2
1200,2025-09,4103,200,10,0
1200,2025-10,4161,0,15,1
1200,2025-11,2058,500,10,2
1200,2025-12,4042,100,10,1
1201,2025-01,4866,100,0,2
1201,2025-02,2431,100,5,0
1201,2025-03,2492,100,0,1
1201,2025-04,3712,100,15,0
1201,2025-05,2211,200,10,2
1201,2025-06,3728,300,0,1
1201,2025-07,3597,500,10,1
1201,2025-08,3849,0,5,2
1201,2025-09,3245,200,10,0
1201,2025-10,3127,300,15,0
1201,2025-11,3406,0,5,0
1201,2025-12,4613,500,15,1
1202,2025-01,2498,500,5,0
1202,2025-02,4553,200,15,1
1202,2025-03,2289,300,5,1
1202,2025-04,2204,300,10,0
1202,2025-05,3810,200,5,1
1202,2025-06,2151,0,5,2
1202,2025-07,3714,100,0,0
1202,2025-08,2675,300,15,0
1202,2025-09,2225,500,0,0
1202,2025-10,2634,300,5,0
1202,2025-11,2566,0,5,0
1202,2025-12,2005,100,15,0
1203,2025-01,3238,300,0,1
1203,2025-02,4766,300,10,0
1203,2025-03,4759,0,10,2
1203,2025-04,2623,500,0,0
1203,2025-05,2478,0,10,2
1203,2025-06,4426,300,5,1
1203,2025-07,3135,100,10,2
1203,2025-08,3668,200,10,2
1203,2025-09,4244,100,10,0
1203,2025-10,4196,500,5,0
1203,2025-11,2688,0,15,1
1203,2025-12,3834,500,0,2
1204,2025-01,2966,0,0,0
1204,2025-02,3446,100,0,2
1204,2025-03,4284,200,5,1
1204,2025-04,4057,100,15,0
1204,2025-05,3185,500,5,0
1204,2025-06,4176,100,15,0
1204,2025-07,3290,0,10,1
1204,2025-08,4942,300,10,2
1204,2025-09,4427,100,15,0
1204,2025-10,3647,0,15,2
1204,2025-11,2254,100,5,1
1204,2025-12,2207,0,10,2
1205,2025-01,3374,500,0,0
1205,2025-02,4895,500,15,2
1205,2025-03,3927,0,0,2
1205,2025-04,4594,200,15,0
1205,2025-05,2425,200,15,2
1205,2025-06,4976,200,0,2
1205,2025-07,2201,300,5,0
1205,2025-08,3512,200,10,1
1205,2025-09,4242,200,10,2
1205,2025-10,4195,100,0,1
1205,2025-11,2133,0,10,1
1205,2025-12,2320,0,15,0
1206,2025-01,2887,500,15,0
1206,2025-02,3840,100,15,2
1206,2025-03,3710,200,10,0
1206,2025-04,2062,500,0,1
1206,2025-05,2537,300,15,1
1206,2025-06,3678,500,15,0
1206,2025-07,4813,500,10,2
1206,2025-08,3097,0,0,0
1206,2025-09,2592,500,0,1
1206,2025-10,2810,0,15,0
1206,2025-11,4059,500,15,1
1206,2025-12,4031,100,10,0
1207,2025-01,3436,200,10,2
1207,2025-02,2993,200,0,0
1207,2025-03,4556,100,5,2
1207,2025-04,4554,300,15,1
1207,2025-05,3616,200,0,0
1207,2025-06,4847,500,15,0
1207,2025-07,3028,500,10,0
1207,2025-08,2391,100,15,0
1207,2025-09,3453,200,15,0
1207,2025-10,4494,100,5,2
1207,2025-11,4169,0,15,2
1207,2025-12,3913,100,5,1
1208,2025-01,3257,100,5,2
1208,2025-02,3105,200,0,0
1208,2025-03,3718,300,5,0
1208,2025-04,4084,0,0,0
1208,2025-05,3256,200,15,1
1208,2025-06,4197,200,5,2
1208,2025-07,4825,0,15,2
1208,2025-08,3065,200,15,1
1208,2025-09,2868,300,5,1
1208,2025-10,2554,0,15,0
1208,2025-11,2218,0,15,1
1208,2025-12,2620,0,15,1
1209,2025-01,4865,0,0,2
1209,2025-02,3905,500,15,0
1209,2025-03,2590,300,10,0
1209,2025-04,2253,100,0,1
1209,2025-05,3812,300,0,0
1209,2025-06,4124,100,15,2
1209,2025-07,3055,100,0,0
1209,2025-08,4857,200,15,0
1209,2025-09,3584,300,15,0
1209,2025-10,2741,200,10,1
1209,2025-11,2761,200,5,1
1209,2025-12,4260,300,5,0
1210,2025-01,3813,500,5,0
1210,2025-02,4262,300,10,2
1210,2025-03,2032,500,10,2
1210,2025-04,4567,500,0,2
1210,2025-05,4822,100,15,1
1210,2025-06,4838,300,0,2
1210,2025-07,4485,300,15,2
1210,2025-08,2040,300,15,0
1210,2025-09,4818,300,10,1
1210,2025-10,2834,500,15,0
1210,2025-11,4606,200,0,1
1210,2025-12,4584,300,0,2
1211,2025-01,3412,200,10,2
1211,2025-02,4932,200,0,0
1211,2025-03,3282,0,0,1
1211,2025-04,2224,200,5,0
1211,2025-05,2871,500,10,0
1211,2025-06,4574,200,5,0
1211,2025-07,2284,500,10,2
1211,2025-08,2876,500,0,2
1211,2025-09,3131,300,15,1
1211,2025-10,3827,200,15,1
1211,2025-11,4157,500,0,2
1211,2025-12,2500,500,5,1
1212,2025-01,2144,300,0,0
1212,2025-02,4173,200,0,0
1212,2025-03,2507,300,5,1
1212,2025-04,3511,500,10,0
1212,2025-05,2663,100,0,0
1212,2025-06,2404,100,0,1
1212,2025-07,3080,300,5,0
1212,2025-08,4490,0,10,1
1212,2025-09,3288,500,10,1
1212,2025-10,2134,300,0,0
1212,2025-11,4234,200,10,0
1212,2025-12,3544,0,5,2
1213,2025-01,2573,100,5,1
1213,2025-02,2852,200,10,0
1213,2025-03,3489,0,10,0
1213,2025-04,3201,200,10,0
1213,2025-05,4364,300,0,0
1213,2025-06,4188,500,10,1
1213,2025-07,4871,100,10,2
1213,2025-08,2388,0,10,2
1213,2025-09,3634,300,0,1
1213,2025-10,2469,300,5,2
1213,2025-11,3238,500,15,0
1213,2025-12,2331,0,15,0
1214,2025-01,3652,500,10,0
1214,2025-02,3393,300,0,2
1214,2025-03,3233,0,10,1
1214,2025-04,4875,200,15,1
1214,2025-05,4985,0,10,1
1214,2025-06,3487,300,0,0
1214,2025-07,2179,0,15,0
1214,2025-08,3119,500,5,2
1214,2025-09,3105,300,10,2
1214,2025-10,3501,200,15,2
1214,2025-11,4639,500,10,1
1214,2025-12,3823,300,5,1
1215,2025-01,4791,200,0,2
1215,2025-02,4090,100,0,2
1215,2025-03,4449,200,0,1
1215,2025-04,4440,100,15,2
1215,2025-05,2659,0,0,2
1215,2025-06,4705,500,15,2
1215,2025-07,3661,300,0,1
1215,2025-08,3316,200,10,1
1215,2025-09,2933,200,15,2
1215,2025-10,4784,0,0,2
1215,2025-11,3054,500,10,0
1215,2025-12,2285,300,10,0
1216,2025-01,4620,300,0,1
1216,2025-02,2277,100,0,0
1216,2025-03,2770,300,5,1
1216,2025-04,3851,200,15,0
1216,2025-05,3403,0,15,2
1216,2025-06,4162,300,0,2
1216,2025-07,4967,0,0,1
1216,2025-08,4693,0,5,2
1216,2025-09,2565,500,10,1
1216,2025-10,2686,100,0,0
1216,2025-11,2610,100,15,2
1216,2025-12,3820,200,5,0
1217,2025-01,4946,0,10,2
1217,2025-02,3388,500,15,2
1217,2025-03,4010,200,15,2
1217,2025-04,3816,300,10,2
1217,2025-05,3166,500,0,0
1217,2025-06,4735,0,15,0
1217,2025-07,3743,0,0,2
1217,2025-08,2618,300,0,2
1217,2025-09,4438,300,15,1
1217,2025-10,4573,100,5,1
1217,2025-11,3569,0,0,2
1217,2025-12,3649,0,5,0
1218,2025-01,2230,200,0,2
1218,2025-02,2299,500,15,1
1218,2025-03,2742,300,15,1
1218,2025-04,4925,200,10,2
1218,2025-05,2282,0,0,1
1218,2025-06,2103,500,5,1
1218,2025-07,3676,200,15,2
1218,2025-08,2388,0,5,0
1218,2025-09,2155,300,5,1
1218,2025-10,4838,200,5,1
1218,2025-11,4399,300,5,1
1218,2025-12,3275,100,15,0
1219,2025-01,4456,100,5,1
1219,2025-02,4794,300,15,1
1219,2025-03,4458,100,5,2
1219,2025-04,4946,200,15,0
1219,2025-05,4506,0,0,2
1219,2025-06,4896,300,5,2
1219,2025-07,3303,100,5,1
1219,2025-08,2651,100,0,0
1219,2025-09,3961,300,0,2
1219,2025-10,3758,200,15,0
1219,2025-11,2287,100,0,2
1219,2025-12,2074,0,5,1
1220,2025-01,3740,200,0,0
1220,2025-02,4829,200,5,0
1220,2025-03,3436,0,15,1
1220,2025-04,3304,500,15,0
1220,2025-05,4941,100,10,0
1220,2025-06,2041,500,0,1
1220,2025-07,4021,100,0,0
1220,2025-08,3301,200,15,2
1220,2025-09,2260,300,15,2
1220,2025-10,3813,500,0,0
1220,2025-11,4776,0,10,2
1220,2025-12,2563,100,10,0
1221,2025-01,2367,200,10,1
1221,2025-02,2419,200,15,0
1221,2025-03,2092,300,5,0
1221,2025-04,4682,500,0,2
1221,2025-05,3094,0,15,1
1221,2025-06,3339,500,0,0
1221,2025-07,2547,500,15,1
1221,2025-08,2848,500,10,1
1221,2025-09,2378,100,15,0
1221,2025-10,3901,0,10,0
1221,2025-11,4958,200,5,0
1221,2025-12,4066,0,0,1
1222,2025-01,2342,300,0,0
1222,2025-02,2068,100,10,2
1222,2025-03,3850,200,10,0
1222,2025-04,4342,100,5,0
1222,2025-05,3873,0,5,2
1222,2025-06,4739,300,5,1
1222,2025-07,3541,500,15,1
1222,2025-08,2282,200,15,0
1222,2025-09,4617,100,10,2
1222,2025-10,4954,500,10,0
1222,2025-11,2474,300,0,0
1222,2025-12,3351,200,0,0
1223,2025-01,3036,200,15,0
1223,2025-02,2105,200,10,2
1223,2025-03,4004,300,5,2
1223,2025-04,2914,100,10,2
1223,2025-05,2981,500,15,2
1223,2025-06,4808,300,10,2
1223,2025-07,4989,300,5,2
1223,2025-08,2749,500,0,1
1223,2025-09,4393,100,10,2
1223,2025-10,4646,200,0,2
1223,2025-11,3266,300,0,1
1223,2025-12,3891,300,0,2
1224,2025-01,4856,200,0,0
1224,2025-02,3004,500,10,0
1224,2025-03,2967,300,0,1
1224,2025-04,3215,100,0,0
1224,2025-05,4621,0,10,2
1224,2025-06,2921,100,0,2
1224,2025-07,3842,300,15,2
1224,2025-08,4011,100,10,2
1224,2025-09,2358,0,5,1
1224,2025-10,2711,500,0,0
1224,2025-11,2339,100,5,0
1224,2025-12,3419,500,0,0
1225,2025-01,3423,300,0,2
1225,2025-02,3553,200,15,2
1225,2025-03,4691,100,15,0
1225,2025-04,3655,0,5,2
1225,2025-05,4063,0,10,2
1225,2025-06,3122,200,0,2
1225,2025-07,2404,0,15,2
1225,2025-08,4838,500,15,2
1225,2025-09,4377,300,5,0
1225,2025-10,4819,500,10,0
1225,2025-11,3184,500,10,0
1225,2025-12,3176,100,0,2
1226,2025-01,4204,0,0,1
1226,2025-02,2434,300,0,2
1226,2025-03,2234,500,10,0
1226,2025-04,3250,200,15,1
1226,2025-05,4191,500,0,2
1226,2025-06,3883,500,10,1
1226,2025-07,3868,300,5,0
1226,2025-08,2095,300,15,1
1226,2025-09,2843,500,10,2
1226,2025-10,2002,100,15,2
1226,2025-11,3855,0,15,0
1226,2025-12,3521,200,15,0
1227,2025-01,3284,200,0,0
1227,2025-02,3959,100,15,0
1227,2025-03,3496,300,0,1
1227,2025-04,4796,300,15,1
1227,2025-05,4330,0,5,0
1227,2025-06,2743,100,15,1
1227,2025-07,4621,100,5,2
1227,2025-08,3112,300,5,1
1227,2025-09,3198,200,5,2
1227,2025-10,3367,100,10,0
1227,2025-11,3245,200,5,2
1227,2025-12,2412,200,15,2
1228,2025-01,2100,500,15,1
1228,2025-02,3222,200,15,0
1228,2025-03,4911,300,15,2
1228,2025-04,3738,300,10,0
1228,2025-05,4521,200,15,2
1228,2025-06,3283,500,10,2
1228,2025-07,4787,300,0,2
1228,2025-08,4428,500,15,0
1228,2025-09,4123,300,15,1
1228,2025-10,3076,0,5,2
1228,2025-11,3489,100,10,2
1228,2025-12,4180,0,0,1
1229,2025-01,4747,0,15,0
1229,2025-02,3675,200,0,2
1229,2025-03,3389,200,15,2
1229,2025-04,2980,300,0,0
1229,2025-05,3038,300,0,0
1229,2025-06,2969,0,10,0
1229,2025-07,4596,200,5,1
1229,2025-08,4382,500,10,2
1229,2025-09,4866,0,0,2
1229,2025-10,2683,100,0,2
1229,2025-11,3601,500,0,1
1229,2025-12,2866,200,10,0
1230,2025-01,3447,500,15,0
1230,2025-02,4533,500,5,2
1230,2025-03,4603,200,10,1
1230,2025-04,3876,300,0,2
1230,2025-05,4805,200,15,1
1230,2025-06,2945,500,10,1
1230,2025-07,3578,100,5,1
1230,2025-08,3595,0,5,1
1230,2025-09,4140,0,10,0
1230,2025-10,4699,0,10,0
1230,2025-11,3796,300,10,2
1230,2025-12,4392,500,0,1
1231,2025-01,4676,0,5,2
1231,2025-02,2503,200,15,0
1231,2025-03,2652,100,0,1
1231,2025-04,3835,500,5,0
1231,2025-05,2824,200,5,2
1231,2025-06,3484,300,10,1
1231,2025-07,2959,200,0,0
1231,2025-08,4733,200,15,0
1231,2025-09,3742,0,5,0
1231,2025-10,2129,500,15,1
1231,2025-11,2018,200,10,1
1231,2025-12,4444,100,5,2
1232,2025-01,2528,0,5,2
1232,2025-02,2195,0,15,1
1232,2025-03,2746,0,10,0
1232,2025-04,2679,500,15,1
1232,2025-05,4878,500,15,1
1232,2025-06,4738,500,10,2
1232,2025-07,2197,300,10,1
1232,2025-08,4530,0,5,0
1232,2025-09,2516,300,5,0
1232,2025-10,3929,300,10,1
1232,2025-11,4572,500,0,2
1232,2025-12,3886,0,0,0
1233,2025-01,3138,500,5,1
1233,2025-02,3493,500,0,0
1233,2025-03,4275,500,5,1
1233,2025-04,2494,200,0,1
1233,2025-05,2810,0,5,0
1233,2025-06,3557,100,10,0
1233,2025-07,4499,300,5,2
1233,2025-08,2830,300,10,1
1233,2025-09,3837,200,15,2
1233,2025-10,3755,500,10,1
1233,2025-11,2297,0,5,0
1233,2025-12,3106,200,15,1
1234,2025-01,3488,0,15,2
1234,2025-02,3532,300,15,2
1234,2025-03,3391,200,10,2
1234,2025-04,4732,100,0,1
1234,2025-05,4779,300,10,1
1234,2025-06,3587,200,10,1
1234,2025-07,4489,500,10,1
1234,2025-08,4318,0,0,2
1234,2025-09,4433,300,10,1
1234,2025-10,4923,0,15,0
1234,2025-11,3865,200,0,1
1234,2025-12,3799,200,5,0
1235,2025-01,2994,200,0,0
1235,2025-02,2279,0,15,2
1235,2025-03,3988,200,0,1
1235,2025-04,4258,500,15,1
1235,2025-05,2803,500,10,2
1235,2025-06,2036,200,5,1
1235,2025-07,4332,100,0,2
1235,2025-08,3799,500,10,2
1235,2025-09,2058,500,5,2
1235,2025-10,4553,200,5,1
1235,2025-11,4283,500,15,1
1235,2025-12,3741,300,15,1
1236,2025-01,4320,200,10,2
1236,2025-02,2375,100,10,0
1236,2025-03,2911,0,5,1
1236,2025-04,3864,200,15,1
1236,2025-05,3672,100,5,1
1236,2025-06,4530,300,10,1
1236,2025-07,3589,500,0,1
1236,2025-08,4193,500,0,1
1236,2025-09,2850,300,10,1
1236,2025-10,3906,100,0,0
1236,2025-11,2604,100,15,1
1236,2025-12,3954,500,5,0
1237,2025-01,2003,0,5,0
1237,2025-02,3317,500,5,0
1237,2025-03,3224,0,5,0
1237,2025-04,4332,0,15,0
1237,2025-05,2648,500,10,1
1237,2025-06,3304,200,0,0
1237,2025-07,3408,100,15,0
1237,2025-08,3744,100,15,2
1237,2025-09,2369,200,5,1
1237,2025-10,2135,100,15,2
1237,2025-11,3386,100,15,0
1237,2025-12,3414,0,5,1
1238,2025-01,2778,200,5,2
1238,2025-02,2853,100,5,2
1238,2025-03,2055,200,10,1
1238,2025-04,3646,200,15,1
1238,2025-05,2720,500,15,0
1238,2025-06,3676,500,5,1
1238,2025-07,2298,200,0,0
1238,2025-08,2417,500,10,0
1238,2025-09,2257,200,5,0
1238,2025-10,4926,0,0,0
1238,2025-11,2149,500,0,1
1238,2025-12,3648,100,10,1
1239,2025-01,3394,100,10,1
1239,2025-02,3753,200,0,0
1239,2025-03,2229,500,0,1
1239,2025-04,2536,200,5,0
1239,2025-05,3523,300,5,2
1239,2025-06,2514,500,0,2
1239,2025-07,3983,100,0,2
1239,2025-08,4815,0,15,1
1239,2025-09,3291,500,15,1
1239,2025-10,3034,500,10,2
1239,2025-11,2486,300,5,2
1239,2025-12,2302,200,5,1
1240,2025-01,2509,0,0,0
1240,2025-02,3968,300,15,0
1240,2025-03,3697,300,10,0
1240,2025-04,3097,0,5,1
1240,2025-05,3830,0,0,2
1240,2025-06,3217,0,15,2
1240,2025-07,3221,100,10,0
1240,2025-08,3074,100,5,2
1240,2025-09,4119,100,15,2
1240,2025-10,4554,100,0,2
1240,2025-11,3858,200,5,1
1240,2025-12,2689,0,10,0
1241,2025-01,4365,300,10,0
1241,2025-02,3724,300,5,0
1241,2025-03,4793,100,10,0
1241,2025-04,3281,0,10,0
1241,2025-05,3243,0,15,0
1241,2025-06,4810,100,15,0
1241,2025-07,2432,200,5,1
1241,2025-08,2689,300,15,0
1241,2025-09,4166,500,15,0
1241,2025-10,2997,300,0,2
1241,2025-11,4387,100,0,0
1241,2025-12,3273,300,10,2
1242,2025-01,2140,0,10,1
1242,2025-02,2674,200,15,2
1242,2025-03,4024,300,5,1
1242,2025-04,2819,500,10,0
1242,2025-05,3976,300,10,2
1242,2025-06,2871,500,15,0
1242,2025-07,3945,500,5,0
1242,2025-08,4180,100,15,1
1242,2025-09,4498,0,0,0
1242,2025-10,3993,200,10,1
1242,2025-11,2650,300,10,0
1242,2025-12,4799,500,15,2
1243,2025-01,3163,500,0,1
1243,2025-02,4102,300,5,1
1243,2025-03,2939,0,10,2
1243,2025-04,2243,200,0,0
1243,2025-05,2304,300,5,2
1243,2025-06,3038,300,10,1
1243,2025-07,3692,200,5,2
1243,2025-08,3234,500,0,0
1243,2025-09,2482,300,5,2
1243,2025-10,4296,200,0,0
1243,2025-11,3677,200,15,2
1243,2025-12,4139,500,0,1
1244,2025-01,2861,0,0,0
1244,2025-02,4348,200,5,1
1244,2025-03,2656,100,5,0
1244,2025-04,3640,200,15,1
1244,2025-05,4254,300,10,1
1244,2025-06,2838,0,15,2
1244,2025-07,4390,100,10,2
1244,2025-08,4747,0,0,0
1244,2025-09,3247,0,15,1
1244,2025-10,2886,200,0,0
1244,2025-11,4398,100,5,2
1244,2025-12,2306,200,15,2
1245,2025-01,2018,100,0,1
1245,2025-02,3284,300,15,1
1245,2025-03,3448,300,5,0
1245,2025-04,2227,200,15,0
1245,2025-05,4678,500,15,0
1245,2025-06,3891,100,15,2
1245,2025-07,4170,300,10,1
1245,2025-08,2778,500,15,1
1245,2025-09,2628,500,10,2
1245,2025-10,3991,300,0,1
1245,2025-11,3168,500,5,0
1245,2025-12,4240,200,10,0
1246,2025-01,4975,200,10,0
1246,2025-02,4335,300,10,0
1246,2025-03,2984,500,0,0
1246,2025-04,3885,500,10,1
1246,2025-05,3876,0,10,1
1246,2025-06,3285,500,5,2
1246,2025-07,4410,500,0,2
1246,2025-08,2025,500,15,1
1246,2025-09,4336,100,15,0
1246,2025-10,2762,100,0,2
1246,2025-11,2311,100,5,2
1246,2025-12,3560,200,15,0
1247,2025-01,4577,300,15,1
1247,2025-02,2167,100,10,0
1247,2025-03,2178,100,10,0
1247,2025-04,4351,500,0,2
1247,2025-05,4981,100,15,0
1247,2025-06,2479,300,5,0
1247,2025-07,4171,500,15,2
1247,2025-08,3530,300,10,1
1247,2025-09,4719,0,5,2
1247,2025-10,4798,0,0,2
1247,2025-11,2577,100,0,1
1247,2025-12,4054,300,15,0
1248,2025-01,2715,300,15,0
1248,2025-02,2821,300,10,0
1248,2025-03,2740,100,10,2
1248,2025-04,4668,100,10,1
1248,2025-05,4840,500,10,2
1248,2025-06,2494,100,10,1
1248,2025-07,2478,300,5,0
1248,2025-08,2647,500,0,1
1248,2025-09,3608,0,15,1
1248,2025-10,4070,300,5,1
1248,2025-11,3105,500,10,2
1248,2025-12,2696,500,5,2
1249,2025-01,3279,100,0,0
1249,2025-02,2121,0,5,0
1249,2025-03,2427,500,0,0
1249,2025-04,3664,200,0,2
1249,2025-05,4865,300,0,1
1249,2025-06,4932,200,5,0
1249,2025-07,3433,100,0,0
1249,2025-08,3554,300,10,0
1249,2025-09,2158,200,15,1
1249,2025-10,3265,300,15,2
1249,2025-11,4552,100,10,2
1249,2025-12,2263,200,15,2
1250,2025-01,2688,100,10,2
1250,2025-02,4181,500,5,0
1250,2025-03,3099,0,15,2
1250,2025-04,2662,0,0,1
1250,2025-05,4678,200,10,0
1250,2025-06,3736,0,10,1
1250,2025-07,2158,300,0,1
1250,2025-08,4844,300,5,1
1250,2025-09,4446,200,10,2
1250,2025-10,2046,100,10,1
1250,2025-11,2180,0,0,2
1250,2025-12,3783,300,10,2
1251,2025-01,3699,300,0,2
1251,2025-02,2971,200,10,2
1251,2025-03,2672,100,10,2
1251,2025-04,2265,100,10,0
1251,2025-05,2492,200,0,1
1251,2025-06,4216,0,15,0
1251,2025-07,3504,0,15,0
1251,2025-08,2161,200,15,1
1251,2025-09,2869,100,15,0
1251,2025-10,2042,300,0,1
